sex,ann_finest_level,clid,mapping_status,author_cohort_size,azimuth_count,pan_human_count,both_same_cell_count,azimuth_only_count,pan_human_only_count,union_count
Male,Alveolar Mph proliferating,CL:0002543,mapped_clid,637,0,3,0,0,3,3
Male,Alveolar Mph proliferating,CL:1001568,mapped_clid,637,1,0,0,1,0,1
Male,Alveolar Mph proliferating,CL:1001603,mapped_clid,637,13,0,0,13,0,13
Male,Alveolar Mph proliferating,CL:4028002,mapped_clid,637,1,0,0,1,0,1
Male,Alveolar Mph proliferating,CL:4033008,mapped_clid,637,6,0,0,6,0,6
Male,Alveolar Mph proliferating,CL:4033041,mapped_clid,637,12,0,0,12,0,12
Male,Alveolar Mph proliferating,CL:4033069,mapped_clid,637,1,0,0,1,0,1
Male,Alveolar Mph proliferating,CL:4033077,mapped_clid,637,480,0,0,480,0,480
Male,Alveolar Mph proliferating,CL:4033081,mapped_clid,637,0,594,0,0,594,594
Male,Alveolar Mph proliferating,NA,method_prediction_absent,637,0,31,0,0,31,31
Male,AT0,CL:0000158,mapped_clid,448,0,366,0,0,366,366
Male,AT0,CL:0000322,mapped_clid,448,317,0,0,317,0,317
Male,AT0,CL:0000576,mapped_clid,448,0,1,0,0,1,1
Male,AT0,CL:0000625,mapped_clid,448,1,0,0,1,0,1
Male,AT0,CL:0002062,mapped_clid,448,52,10,4,48,6,58
Male,AT0,CL:0002063,mapped_clid,448,77,30,20,57,10,87
Male,AT0,CL:0002633,mapped_clid,448,1,0,0,1,0,1
Male,AT0,CL:0019031,mapped_clid,448,0,3,0,0,3,3
Male,AT0,NA,method_prediction_absent,448,0,38,0,0,38,38
Male,AT1,CL:0000158,mapped_clid,4267,0,129,0,0,129,129
Male,AT1,CL:0000192,mapped_clid,4267,1,0,0,1,0,1
Male,AT1,CL:0000322,mapped_clid,4267,11,0,0,11,0,11
Male,AT1,CL:0000576,mapped_clid,4267,0,7,0,0,7,7
Male,AT1,CL:0000583,mapped_clid,4267,2,6,2,0,4,6
Male,AT1,CL:0000624,mapped_clid,4267,1,0,0,1,0,1
Male,AT1,CL:0000775,mapped_clid,4267,0,1,0,0,1,1
Male,AT1,CL:0000860,mapped_clid,4267,4,0,0,4,0,4
Male,AT1,CL:0000863,mapped_clid,4267,0,3,0,0,3,3
Male,AT1,CL:0000875,mapped_clid,4267,2,0,0,2,0,2
Male,AT1,CL:0000909,mapped_clid,4267,0,1,0,0,1,1
Male,AT1,CL:0001054,mapped_clid,4267,0,2,0,0,2,2
Male,AT1,CL:0002062,mapped_clid,4267,4197,3885,3859,338,26,4223
Male,AT1,CL:0002063,mapped_clid,4267,39,21,6,33,15,54
Male,AT1,CL:0002399,mapped_clid,4267,0,6,0,0,6,6
Male,AT1,CL:0002633,mapped_clid,4267,0,8,0,0,8,8
Male,AT1,CL:0009089,mapped_clid,4267,2,0,0,2,0,2
Male,AT1,CL:0017000,mapped_clid,4267,0,1,0,0,1,1
Male,AT1,CL:0019031,mapped_clid,4267,0,1,0,0,1,1
Male,AT1,CL:1001603,mapped_clid,4267,4,0,0,4,0,4
Male,AT1,CL:4028002,mapped_clid,4267,2,0,0,2,0,2
Male,AT1,CL:4033080,mapped_clid,4267,1,0,0,1,0,1
Male,AT1,CL:4052030,mapped_clid,4267,1,0,0,1,0,1
Male,AT1,NA,method_prediction_absent,4267,0,196,0,0,196,196
Male,AT2,CL:0000057,mapped_clid,26235,0,30,0,0,30,30
Male,AT2,CL:0000097,mapped_clid,26235,0,3,0,0,3,3
Male,AT2,CL:0000158,mapped_clid,26235,6,401,0,6,401,407
Male,AT2,CL:0000235,mapped_clid,26235,0,3,0,0,3,3
Male,AT2,CL:0000322,mapped_clid,26235,132,0,0,132,0,132
Male,AT2,CL:0000359,mapped_clid,26235,0,1,0,0,1,1
Male,AT2,CL:0000576,mapped_clid,26235,0,30,0,0,30,30
Male,AT2,CL:0000583,mapped_clid,26235,24,155,22,2,133,157
Male,AT2,CL:0000623,mapped_clid,26235,2,0,0,2,0,2
Male,AT2,CL:0000624,mapped_clid,26235,1,0,0,1,0,1
Male,AT2,CL:0000625,mapped_clid,26235,5,0,0,5,0,5
Male,AT2,CL:0000669,mapped_clid,26235,0,2,0,0,2,2
Male,AT2,CL:0000775,mapped_clid,26235,0,6,0,0,6,6
Male,AT2,CL:0000860,mapped_clid,26235,5,0,0,5,0,5
Male,AT2,CL:0000863,mapped_clid,26235,0,7,0,0,7,7
Male,AT2,CL:0000875,mapped_clid,26235,2,0,0,2,0,2
Male,AT2,CL:0000909,mapped_clid,26235,0,5,0,0,5,5
Male,AT2,CL:0000939,mapped_clid,26235,0,4,0,0,4,4
Male,AT2,CL:0001054,mapped_clid,26235,0,9,0,0,9,9
Male,AT2,CL:0002062,mapped_clid,26235,269,123,41,228,82,351
Male,AT2,CL:0002063,mapped_clid,26235,25743,24803,24736,1007,67,25810
Male,AT2,CL:0002138,mapped_clid,26235,0,1,0,0,1,1
Male,AT2,CL:0002145,mapped_clid,26235,1,0,0,1,0,1
Male,AT2,CL:0002357,mapped_clid,26235,0,1,0,0,1,1
Male,AT2,CL:0002399,mapped_clid,26235,1,24,0,1,24,25
Male,AT2,CL:0002543,mapped_clid,26235,0,2,0,0,2,2
Male,AT2,CL:0002553,mapped_clid,26235,1,0,0,1,0,1
Male,AT2,CL:0002633,mapped_clid,26235,4,23,0,4,23,27
Male,AT2,CL:0009086,mapped_clid,26235,4,0,0,4,0,4
Male,AT2,CL:0009089,mapped_clid,26235,2,0,0,2,0,2
Male,AT2,CL:0017000,mapped_clid,26235,0,2,0,0,2,2
Male,AT2,CL:0019031,mapped_clid,26235,0,12,0,0,12,12
Male,AT2,CL:1001603,mapped_clid,26235,5,0,0,5,0,5
Male,AT2,CL:4023016,mapped_clid,26235,0,1,0,0,1,1
Male,AT2,CL:4028002,mapped_clid,26235,7,0,0,7,0,7
Male,AT2,CL:4028003,mapped_clid,26235,0,1,0,0,1,1
Male,AT2,CL:4028004,mapped_clid,26235,8,0,0,8,0,8
Male,AT2,CL:4033008,mapped_clid,26235,1,0,0,1,0,1
Male,AT2,CL:4033048,mapped_clid,26235,1,0,0,1,0,1
Male,AT2,CL:4033080,mapped_clid,26235,1,0,0,1,0,1
Male,AT2,CL:4033081,mapped_clid,26235,0,4,0,0,4,4
Male,AT2,CL:4052030,mapped_clid,26235,10,0,0,10,0,10
Male,AT2,NA,method_prediction_absent,26235,0,582,0,0,582,582
Male,AT2 proliferating,CL:0000322,mapped_clid,267,5,0,0,5,0,5
Male,AT2 proliferating,CL:0000583,mapped_clid,267,0,1,0,0,1,1
Male,AT2 proliferating,CL:0000860,mapped_clid,267,1,0,0,1,0,1
Male,AT2 proliferating,CL:0002062,mapped_clid,267,23,0,0,23,0,23
Male,AT2 proliferating,CL:0002063,mapped_clid,267,101,251,99,2,152,253
Male,AT2 proliferating,CL:0002633,mapped_clid,267,0,8,0,0,8,8
Male,AT2 proliferating,CL:0017000,mapped_clid,267,0,1,0,0,1,1
Male,AT2 proliferating,CL:4033008,mapped_clid,267,1,0,0,1,0,1
Male,AT2 proliferating,CL:4033080,mapped_clid,267,136,0,0,136,0,136
Male,AT2 proliferating,NA,method_prediction_absent,267,0,6,0,0,6,6
Male,B cells,CL:0000236,mapped_clid,1005,972,0,0,972,0,972
Male,B cells,CL:0000557,mapped_clid,1005,0,2,0,0,2,2
Male,B cells,CL:0000624,mapped_clid,1005,27,0,0,27,0,27
Male,B cells,CL:0000625,mapped_clid,1005,2,0,0,2,0,2
Male,B cells,CL:0000786,mapped_clid,1005,0,11,0,0,11,11
Male,B cells,CL:0000787,mapped_clid,1005,0,829,0,0,829,829
Male,B cells,CL:0000788,mapped_clid,1005,0,110,0,0,110,110
Male,B cells,CL:0000792,mapped_clid,1005,0,6,0,0,6,6
Male,B cells,CL:0000814,mapped_clid,1005,0,2,0,0,2,2
Male,B cells,CL:0000860,mapped_clid,1005,1,0,0,1,0,1
Male,B cells,CL:0000897,mapped_clid,1005,0,1,0,0,1,1
Male,B cells,CL:0000909,mapped_clid,1005,0,1,0,0,1,1
Male,B cells,CL:0002399,mapped_clid,1005,2,4,1,1,3,5
Male,B cells,CL:1001603,mapped_clid,1005,1,0,0,1,0,1
Male,B cells,CL:4033068,mapped_clid,1005,0,1,0,0,1,1
Male,B cells,CL:4052021,mapped_clid,1005,0,3,0,0,3,3
Male,B cells,NA,method_prediction_absent,1005,0,35,0,0,35,35
Male,Basal resting,CL:0000158,mapped_clid,74,2,20,0,2,20,22
Male,Basal resting,CL:0000235,mapped_clid,74,0,1,0,0,1,1
Male,Basal resting,CL:0000322,mapped_clid,74,4,0,0,4,0,4
Male,Basal resting,CL:0000583,mapped_clid,74,1,0,0,1,0,1
Male,Basal resting,CL:0000624,mapped_clid,74,4,0,0,4,0,4
Male,Basal resting,CL:0000625,mapped_clid,74,1,0,0,1,0,1
Male,Basal resting,CL:0000875,mapped_clid,74,2,0,0,2,0,2
Male,Basal resting,CL:0002062,mapped_clid,74,13,0,0,13,0,13
Male,Basal resting,CL:0002063,mapped_clid,74,1,0,0,1,0,1
Male,Basal resting,CL:0002633,mapped_clid,74,43,41,28,15,13,56
Male,Basal resting,CL:4033048,mapped_clid,74,3,0,0,3,0,3
Male,Basal resting,NA,method_prediction_absent,74,0,12,0,0,12,12
Male,CD4 T cells,CL:0000097,mapped_clid,5936,0,1,0,0,1,1
Male,CD4 T cells,CL:0000235,mapped_clid,5936,0,1,0,0,1,1
Male,CD4 T cells,CL:0000236,mapped_clid,5936,4,0,0,4,0,4
Male,CD4 T cells,CL:0000576,mapped_clid,5936,0,3,0,0,3,3
Male,CD4 T cells,CL:0000583,mapped_clid,5936,2,0,0,2,0,2
Male,CD4 T cells,CL:0000624,mapped_clid,5936,5000,0,0,5000,0,5000
Male,CD4 T cells,CL:0000625,mapped_clid,5936,907,0,0,907,0,907
Male,CD4 T cells,CL:0000765,mapped_clid,5936,0,1,0,0,1,1
Male,CD4 T cells,CL:0000775,mapped_clid,5936,0,1,0,0,1,1
Male,CD4 T cells,CL:0000786,mapped_clid,5936,0,2,0,0,2,2
Male,CD4 T cells,CL:0000787,mapped_clid,5936,0,1,0,0,1,1
Male,CD4 T cells,CL:0000788,mapped_clid,5936,0,1,0,0,1,1
Male,CD4 T cells,CL:0000790,mapped_clid,5936,0,9,0,0,9,9
Male,CD4 T cells,CL:0000792,mapped_clid,5936,0,622,0,0,622,622
Male,CD4 T cells,CL:0000798,mapped_clid,5936,0,6,0,0,6,6
Male,CD4 T cells,CL:0000813,mapped_clid,5936,0,1,0,0,1,1
Male,CD4 T cells,CL:0000814,mapped_clid,5936,0,17,0,0,17,17
Male,CD4 T cells,CL:0000860,mapped_clid,5936,8,0,0,8,0,8
Male,CD4 T cells,CL:0000875,mapped_clid,5936,8,0,0,8,0,8
Male,CD4 T cells,CL:0000895,mapped_clid,5936,0,895,0,0,895,895
Male,CD4 T cells,CL:0000897,mapped_clid,5936,0,3496,0,0,3496,3496
Male,CD4 T cells,CL:0000898,mapped_clid,5936,0,4,0,0,4,4
Male,CD4 T cells,CL:0000900,mapped_clid,5936,0,71,0,0,71,71
Male,CD4 T cells,CL:0000909,mapped_clid,5936,0,21,0,0,21,21
Male,CD4 T cells,CL:0000934,mapped_clid,5936,0,20,0,0,20,20
Male,CD4 T cells,CL:0000938,mapped_clid,5936,0,1,0,0,1,1
Male,CD4 T cells,CL:0000940,mapped_clid,5936,0,110,0,0,110,110
Male,CD4 T cells,CL:0001054,mapped_clid,5936,0,5,0,0,5,5
Male,CD4 T cells,CL:0001065,mapped_clid,5936,0,20,0,0,20,20
Male,CD4 T cells,CL:0002038,mapped_clid,5936,0,73,0,0,73,73
Male,CD4 T cells,CL:0002063,mapped_clid,5936,1,0,0,1,0,1
Male,CD4 T cells,CL:0002399,mapped_clid,5936,0,1,0,0,1,1
Male,CD4 T cells,CL:1001603,mapped_clid,5936,1,0,0,1,0,1
Male,CD4 T cells,CL:4033041,mapped_clid,5936,2,0,0,2,0,2
Male,CD4 T cells,CL:4033069,mapped_clid,5936,2,0,0,2,0,2
Male,CD4 T cells,CL:4052021,mapped_clid,5936,0,184,0,0,184,184
Male,CD4 T cells,CL:4052030,mapped_clid,5936,1,0,0,1,0,1
Male,CD4 T cells,NA,method_prediction_absent,5936,0,369,0,0,369,369
Male,CD8 T cells,CL:0000097,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0000158,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0000186,mapped_clid,5270,1,0,0,1,0,1
Male,CD8 T cells,CL:0000192,mapped_clid,5270,3,0,0,3,0,3
Male,CD8 T cells,CL:0000235,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0000236,mapped_clid,5270,3,0,0,3,0,3
Male,CD8 T cells,CL:0000322,mapped_clid,5270,1,0,0,1,0,1
Male,CD8 T cells,CL:0000359,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0000576,mapped_clid,5270,0,4,0,0,4,4
Male,CD8 T cells,CL:0000583,mapped_clid,5270,14,21,9,5,12,26
Male,CD8 T cells,CL:0000623,mapped_clid,5270,72,0,0,72,0,72
Male,CD8 T cells,CL:0000624,mapped_clid,5270,719,0,0,719,0,719
Male,CD8 T cells,CL:0000625,mapped_clid,5270,4415,0,0,4415,0,4415
Male,CD8 T cells,CL:0000669,mapped_clid,5270,0,4,0,0,4,4
Male,CD8 T cells,CL:0000786,mapped_clid,5270,0,2,0,0,2,2
Male,CD8 T cells,CL:0000788,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0000790,mapped_clid,5270,0,20,0,0,20,20
Male,CD8 T cells,CL:0000792,mapped_clid,5270,0,70,0,0,70,70
Male,CD8 T cells,CL:0000798,mapped_clid,5270,0,74,0,0,74,74
Male,CD8 T cells,CL:0000814,mapped_clid,5270,0,24,0,0,24,24
Male,CD8 T cells,CL:0000860,mapped_clid,5270,8,0,0,8,0,8
Male,CD8 T cells,CL:0000863,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0000875,mapped_clid,5270,8,0,0,8,0,8
Male,CD8 T cells,CL:0000895,mapped_clid,5270,0,68,0,0,68,68
Male,CD8 T cells,CL:0000897,mapped_clid,5270,0,718,0,0,718,718
Male,CD8 T cells,CL:0000898,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0000900,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0000909,mapped_clid,5270,0,1966,0,0,1966,1966
Male,CD8 T cells,CL:0000938,mapped_clid,5270,0,173,0,0,173,173
Male,CD8 T cells,CL:0000939,mapped_clid,5270,0,177,0,0,177,177
Male,CD8 T cells,CL:0000940,mapped_clid,5270,0,12,0,0,12,12
Male,CD8 T cells,CL:0001054,mapped_clid,5270,0,2,0,0,2,2
Male,CD8 T cells,CL:0001058,mapped_clid,5270,4,0,0,4,0,4
Male,CD8 T cells,CL:0001065,mapped_clid,5270,0,31,0,0,31,31
Male,CD8 T cells,CL:0002038,mapped_clid,5270,0,4,0,0,4,4
Male,CD8 T cells,CL:0002062,mapped_clid,5270,3,3,3,0,0,3
Male,CD8 T cells,CL:0002063,mapped_clid,5270,1,0,0,1,0,1
Male,CD8 T cells,CL:0002357,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0002394,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0002399,mapped_clid,5270,1,7,0,1,7,8
Male,CD8 T cells,CL:0002489,mapped_clid,5270,0,2,0,0,2,2
Male,CD8 T cells,CL:0002543,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:0002553,mapped_clid,5270,1,0,0,1,0,1
Male,CD8 T cells,CL:0009089,mapped_clid,5270,2,0,0,2,0,2
Male,CD8 T cells,CL:1000413,mapped_clid,5270,0,1,0,0,1,1
Male,CD8 T cells,CL:1001603,mapped_clid,5270,5,0,0,5,0,5
Male,CD8 T cells,CL:4028002,mapped_clid,5270,4,0,0,4,0,4
Male,CD8 T cells,CL:4028004,mapped_clid,5270,3,0,0,3,0,3
Male,CD8 T cells,CL:4033069,mapped_clid,5270,1,0,0,1,0,1
Male,CD8 T cells,CL:4052021,mapped_clid,5270,0,1243,0,0,1243,1243
Male,CD8 T cells,CL:4052030,mapped_clid,5270,1,0,0,1,0,1
Male,CD8 T cells,NA,method_prediction_absent,5270,0,633,0,0,633,633
Male,Classical monocytes,CL:0000097,mapped_clid,7106,1,0,0,1,0,1
Male,Classical monocytes,CL:0000129,mapped_clid,7106,0,9,0,0,9,9
Male,Classical monocytes,CL:0000158,mapped_clid,7106,1,0,0,1,0,1
Male,Classical monocytes,CL:0000235,mapped_clid,7106,0,47,0,0,47,47
Male,Classical monocytes,CL:0000322,mapped_clid,7106,1,0,0,1,0,1
Male,Classical monocytes,CL:0000557,mapped_clid,7106,0,4,0,0,4,4
Male,Classical monocytes,CL:0000576,mapped_clid,7106,0,210,0,0,210,210
Male,Classical monocytes,CL:0000583,mapped_clid,7106,12,25,1,11,24,36
Male,Classical monocytes,CL:0000624,mapped_clid,7106,3,0,0,3,0,3
Male,Classical monocytes,CL:0000625,mapped_clid,7106,8,0,0,8,0,8
Male,Classical monocytes,CL:0000775,mapped_clid,7106,0,33,0,0,33,33
Male,Classical monocytes,CL:0000786,mapped_clid,7106,1,0,0,1,0,1
Male,Classical monocytes,CL:0000798,mapped_clid,7106,0,1,0,0,1,1
Male,Classical monocytes,CL:0000814,mapped_clid,7106,0,2,0,0,2,2
Male,Classical monocytes,CL:0000834,mapped_clid,7106,0,2,0,0,2,2
Male,Classical monocytes,CL:0000860,mapped_clid,7106,6030,0,0,6030,0,6030
Male,Classical monocytes,CL:0000863,mapped_clid,7106,0,107,0,0,107,107
Male,Classical monocytes,CL:0000875,mapped_clid,7106,750,0,0,750,0,750
Male,Classical monocytes,CL:0000897,mapped_clid,7106,0,1,0,0,1,1
Male,Classical monocytes,CL:0000939,mapped_clid,7106,0,1,0,0,1,1
Male,Classical monocytes,CL:0001054,mapped_clid,7106,0,5932,0,0,5932,5932
Male,Classical monocytes,CL:0002063,mapped_clid,7106,2,0,0,2,0,2
Male,Classical monocytes,CL:0002399,mapped_clid,7106,10,192,6,4,186,196
Male,Classical monocytes,CL:0002543,mapped_clid,7106,0,10,0,0,10,10
Male,Classical monocytes,CL:0009086,mapped_clid,7106,3,0,0,3,0,3
Male,Classical monocytes,CL:0009089,mapped_clid,7106,1,0,0,1,0,1
Male,Classical monocytes,CL:1000413,mapped_clid,7106,0,6,0,0,6,6
Male,Classical monocytes,CL:1001568,mapped_clid,7106,5,0,0,5,0,5
Male,Classical monocytes,CL:1001603,mapped_clid,7106,147,0,0,147,0,147
Male,Classical monocytes,CL:4028002,mapped_clid,7106,8,0,0,8,0,8
Male,Classical monocytes,CL:4028003,mapped_clid,7106,3,1,1,2,0,3
Male,Classical monocytes,CL:4028004,mapped_clid,7106,1,0,0,1,0,1
Male,Classical monocytes,CL:4033008,mapped_clid,7106,10,0,0,10,0,10
Male,Classical monocytes,CL:4033043,mapped_clid,7106,108,0,0,108,0,108
Male,Classical monocytes,CL:4033081,mapped_clid,7106,0,3,0,0,3,3
Male,Classical monocytes,CL:4052030,mapped_clid,7106,1,0,0,1,0,1
Male,Classical monocytes,NA,method_prediction_absent,7106,0,520,0,0,520,520
Male,Club (nasal),CL:0000158,mapped_clid,9,3,2,1,2,1,4
Male,Club (nasal),CL:0000583,mapped_clid,9,1,1,0,1,1,2
Male,Club (nasal),CL:0000624,mapped_clid,9,1,0,0,1,0,1
Male,Club (nasal),CL:0000863,mapped_clid,9,0,1,0,0,1,1
Male,Club (nasal),CL:0002062,mapped_clid,9,1,0,0,1,0,1
Male,Club (nasal),CL:0002633,mapped_clid,9,0,2,0,0,2,2
Male,Club (nasal),CL:0009086,mapped_clid,9,1,0,0,1,0,1
Male,Club (nasal),CL:0019031,mapped_clid,9,0,2,0,0,2,2
Male,Club (nasal),CL:4033048,mapped_clid,9,2,0,0,2,0,2
Male,Club (nasal),NA,method_prediction_absent,9,0,1,0,0,1,1
Male,Club (non-nasal),CL:0000158,mapped_clid,241,205,0,0,205,0,205
Male,Club (non-nasal),CL:0000322,mapped_clid,241,10,0,0,10,0,10
Male,Club (non-nasal),CL:0000583,mapped_clid,241,1,4,1,0,3,4
Male,Club (non-nasal),CL:0002062,mapped_clid,241,4,0,0,4,0,4
Male,Club (non-nasal),CL:0002063,mapped_clid,241,1,8,0,1,8,9
Male,Club (non-nasal),CL:0002145,mapped_clid,241,2,0,0,2,0,2
Male,Club (non-nasal),CL:0002480,mapped_clid,241,3,0,0,3,0,3
Male,Club (non-nasal),CL:0002633,mapped_clid,241,0,3,0,0,3,3
Male,Club (non-nasal),CL:0017000,mapped_clid,241,0,1,0,0,1,1
Male,Club (non-nasal),CL:0019031,mapped_clid,241,0,211,0,0,211,211
Male,Club (non-nasal),CL:1000312,mapped_clid,241,3,0,0,3,0,3
Male,Club (non-nasal),CL:4033024,mapped_clid,241,4,0,0,4,0,4
Male,Club (non-nasal),CL:4033048,mapped_clid,241,8,0,0,8,0,8
Male,Club (non-nasal),NA,method_prediction_absent,241,0,14,0,0,14,14
Male,DC1,CL:0000451,mapped_clid,97,0,1,0,0,1,1
Male,DC1,CL:0002063,mapped_clid,97,1,0,0,1,0,1
Male,DC1,CL:0002394,mapped_clid,97,0,91,0,0,91,91
Male,DC1,CL:0002399,mapped_clid,97,96,1,1,95,0,96
Male,DC1,NA,method_prediction_absent,97,0,4,0,0,4,4
Male,DC2,CL:0000129,mapped_clid,2734,0,1,0,0,1,1
Male,DC2,CL:0000158,mapped_clid,2734,2,0,0,2,0,2
Male,DC2,CL:0000235,mapped_clid,2734,0,85,0,0,85,85
Male,DC2,CL:0000236,mapped_clid,2734,2,0,0,2,0,2
Male,DC2,CL:0000451,mapped_clid,2734,0,8,0,0,8,8
Male,DC2,CL:0000576,mapped_clid,2734,0,5,0,0,5,5
Male,DC2,CL:0000583,mapped_clid,2734,28,10,3,25,7,35
Male,DC2,CL:0000624,mapped_clid,2734,8,0,0,8,0,8
Male,DC2,CL:0000625,mapped_clid,2734,10,0,0,10,0,10
Male,DC2,CL:0000784,mapped_clid,2734,0,2,0,0,2,2
Male,DC2,CL:0000860,mapped_clid,2734,40,0,0,40,0,40
Male,DC2,CL:0000863,mapped_clid,2734,0,79,0,0,79,79
Male,DC2,CL:0000875,mapped_clid,2734,166,0,0,166,0,166
Male,DC2,CL:0000909,mapped_clid,2734,0,1,0,0,1,1
Male,DC2,CL:0000939,mapped_clid,2734,0,1,0,0,1,1
Male,DC2,CL:0001054,mapped_clid,2734,0,52,0,0,52,52
Male,DC2,CL:0001058,mapped_clid,2734,2,0,0,2,0,2
Male,DC2,CL:0002063,mapped_clid,2734,3,0,0,3,0,3
Male,DC2,CL:0002394,mapped_clid,2734,0,18,0,0,18,18
Male,DC2,CL:0002399,mapped_clid,2734,1950,2232,1725,225,507,2457
Male,DC2,CL:0009086,mapped_clid,2734,1,0,0,1,0,1
Male,DC2,CL:1001603,mapped_clid,2734,266,0,0,266,0,266
Male,DC2,CL:4028002,mapped_clid,2734,1,0,0,1,0,1
Male,DC2,CL:4033043,mapped_clid,2734,249,0,0,249,0,249
Male,DC2,CL:4033069,mapped_clid,2734,1,0,0,1,0,1
Male,DC2,CL:4033077,mapped_clid,2734,5,0,0,5,0,5
Male,DC2,CL:4033081,mapped_clid,2734,0,50,0,0,50,50
Male,DC2,NA,method_prediction_absent,2734,0,190,0,0,190,190
Male,Deuterosomal,CL:0000158,mapped_clid,82,12,4,0,12,4,16
Male,Deuterosomal,CL:0000322,mapped_clid,82,6,0,0,6,0,6
Male,Deuterosomal,CL:0002063,mapped_clid,82,0,4,0,0,4,4
Male,Deuterosomal,CL:0002145,mapped_clid,82,30,0,0,30,0,30
Male,Deuterosomal,CL:0019031,mapped_clid,82,0,5,0,0,5,5
Male,Deuterosomal,CL:1000271,mapped_clid,82,0,55,0,0,55,55
Male,Deuterosomal,CL:4033044,mapped_clid,82,33,0,0,33,0,33
Male,Deuterosomal,CL:4033048,mapped_clid,82,1,0,0,1,0,1
Male,Deuterosomal,NA,method_prediction_absent,82,0,14,0,0,14,14
Male,EC aerocyte capillary,CL:0000583,mapped_clid,4600,1,2,1,0,1,2
Male,EC aerocyte capillary,CL:0002062,mapped_clid,4600,4,3,3,1,0,4
Male,EC aerocyte capillary,CL:0002144,mapped_clid,4600,0,42,0,0,42,42
Male,EC aerocyte capillary,CL:0002399,mapped_clid,4600,0,3,0,0,3,3
Male,EC aerocyte capillary,CL:0002543,mapped_clid,4600,0,6,0,0,6,6
Male,EC aerocyte capillary,CL:1000413,mapped_clid,4600,0,2,0,0,2,2
Male,EC aerocyte capillary,CL:1001568,mapped_clid,4600,4,0,0,4,0,4
Male,EC aerocyte capillary,CL:4028002,mapped_clid,4600,190,0,0,190,0,190
Male,EC aerocyte capillary,CL:4028003,mapped_clid,4600,4400,4456,4327,73,129,4529
Male,EC aerocyte capillary,CL:4033008,mapped_clid,4600,1,0,0,1,0,1
Male,EC aerocyte capillary,ASCTB-TEMP:endothelial-mesenchymal-transition-ec,unmapped_non_cl_id,4600,0,1,0,0,1,1
Male,EC aerocyte capillary,NA,method_prediction_absent,4600,0,85,0,0,85,85
Male,EC arterial,CL:0000051,mapped_clid,5153,0,1,0,0,1,1
Male,EC arterial,CL:0000235,mapped_clid,5153,0,1,0,0,1,1
Male,EC arterial,CL:0000322,mapped_clid,5153,1,0,0,1,0,1
Male,EC arterial,CL:0000576,mapped_clid,5153,0,1,0,0,1,1
Male,EC arterial,CL:0000583,mapped_clid,5153,8,0,0,8,0,8
Male,EC arterial,CL:0000624,mapped_clid,5153,1,0,0,1,0,1
Male,EC arterial,CL:0000814,mapped_clid,5153,0,1,0,0,1,1
Male,EC arterial,CL:0000860,mapped_clid,5153,5,0,0,5,0,5
Male,EC arterial,CL:0001054,mapped_clid,5153,0,2,0,0,2,2
Male,EC arterial,CL:0002063,mapped_clid,5153,6,5,5,1,0,6
Male,EC arterial,CL:0002138,mapped_clid,5153,0,1,0,0,1,1
Male,EC arterial,CL:0002144,mapped_clid,5153,0,415,0,0,415,415
Male,EC arterial,CL:0002543,mapped_clid,5153,0,120,0,0,120,120
Male,EC arterial,CL:0009086,mapped_clid,5153,7,0,0,7,0,7
Male,EC arterial,CL:1000413,mapped_clid,5153,0,4465,0,0,4465,4465
Male,EC arterial,CL:1001568,mapped_clid,5153,4815,0,0,4815,0,4815
Male,EC arterial,CL:4028002,mapped_clid,5153,239,0,0,239,0,239
Male,EC arterial,CL:4028003,mapped_clid,5153,20,12,10,10,2,22
Male,EC arterial,CL:4033008,mapped_clid,5153,51,0,0,51,0,51
Male,EC arterial,ASCTB-TEMP:endothelial-mesenchymal-transition-ec,unmapped_non_cl_id,5153,0,2,0,0,2,2
Male,EC arterial,NA,method_prediction_absent,5153,0,127,0,0,127,127
Male,EC general capillary,CL:0000037,mapped_clid,11095,0,1,0,0,1,1
Male,EC general capillary,CL:0000097,mapped_clid,11095,0,2,0,0,2,2
Male,EC general capillary,CL:0000158,mapped_clid,11095,0,1,0,0,1,1
Male,EC general capillary,CL:0000192,mapped_clid,11095,2,0,0,2,0,2
Male,EC general capillary,CL:0000235,mapped_clid,11095,0,8,0,0,8,8
Male,EC general capillary,CL:0000583,mapped_clid,11095,18,27,5,13,22,40
Male,EC general capillary,CL:0000625,mapped_clid,11095,2,0,0,2,0,2
Male,EC general capillary,CL:0000669,mapped_clid,11095,0,2,0,0,2,2
Male,EC general capillary,CL:0000775,mapped_clid,11095,0,1,0,0,1,1
